Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.02;04.36.17;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.34;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.34;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.25.41;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.41;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.28.10;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.28.10;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.28.16;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.28.16;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.28.25;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.28.25;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.28.31;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.28.31;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.28.37;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.28.37;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.28.59;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.28.59;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.29.05;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.29.05;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.29.58;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.29.58;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.30.06;[ExportAsciiTask];ERROR;No runline found.;;
