DATE,TIME,XR,YR,HEIGHT,TSS1,TSS2,TSS3,ALT,DEP,HEAD,LINE,DISCARD1,DISCARD2
22-05-2023,14:07:51.125,304289.74,6031046.68,NA,2,13,-11,0.51,40.4,173.09,218,NA,NA
22-05-2023,14:07:50.911,304289.75,6031046.79,NA,-5,13,-15,0.5,40.4,173.27,218,NA,NA
22-05-2023,14:07:50.592,304289.76,6031046.95,NA,-7,7,-16,0.49,40.41,173.68,218,NA,NA
22-05-2023,14:07:50.380,304289.78,6031047.06,NA,4,0,-23,0.49,40.43,174,218,NA,NA
22-05-2023,14:07:50.059,304289.81,6031047.22,NA,-3,1,-19,0.5,40.46,174.53,218,NA,NA
22-05-2023,14:07:49.845,304289.82,6031047.32,NA,-3,1,-19,0.49,40.47,174.83,218,NA,NA
22-05-2023,14:07:49.634,304289.84,6031047.43,NA,2,2,-3,0.49,40.47,175.27,218,NA,NA
22-05-2023,14:07:49.314,304289.86,6031047.61,NA,0,1,-5,0.49,40.47,175.62,218,NA,NA
22-05-2023,14:07:49.100,304289.87,6031047.73,NA,-2,1,-8,0.5,40.48,175.79,218,NA,NA
22-05-2023,14:07:48.887,304289.87,6031047.84,NA,-5,3,-8,0.51,40.49,175.94,218,NA,NA
22-05-2023,14:07:48.567,304289.88,6031048.02,NA,-3,1,-17,0.53,40.49,176.18,218,NA,NA
22-05-2023,14:07:48.352,304289.88,6031048.13,NA,-5,4,0,0.53,40.48,176.35,218,NA,NA
22-05-2023,14:07:48.138,304289.88,6031048.23,NA,0,2,0,0.55,40.48,176.71,218,NA,NA
22-05-2023,14:07:47.818,304289.88,6031048.38,NA,-2,2,-5,0.56,40.48,177.13,218,NA,NA
22-05-2023,14:07:47.604,304289.89,6031048.49,NA,-12,4,0,0.57,40.46,177.42,218,NA,NA
22-05-2023,14:07:47.389,304289.9,6031048.59,NA,-12,4,0,0.57,40.46,177.7,218,NA,NA
22-05-2023,14:07:47.069,304289.91,6031048.75,NA,-2,-6,1,0.58,40.46,178.09,218,NA,NA
22-05-2023,14:07:46.855,304289.92,6031048.85,NA,7,10,-2,0.57,40.49,178.36,218,NA,NA
22-05-2023,14:07:46.641,304289.93,6031048.96,NA,3,0,-3,0.57,40.47,178.63,218,NA,NA
