XR,YR,TSS
304294.1724226747,6031025.4123403225,-4
304294.1624644437,6031025.541932302,-7
304294.162489676,6031025.631687507,-4
304294.1525065687,6031025.721524319,-8
304294.1525661418,6031025.850953205,-3
304294.15260912117,6031025.94054531,-3
304294.1426524565,6031026.030137453,-3
304294.14276679384,6031026.159077205,-13
304294.1428293565,6031026.238506409,-2
304294.1428835366,6031026.318017218,-5
304294.1429565736,6031026.447365051,-5
304294.1429934335,6031026.527039006,-4
304294.15303052106,6031026.606712988,-4
304294.1530678362,6031026.716386993,-10
304294.1630678362,6031026.7963869935,-9
304294.1630678362,6031026.876386994,-9
304294.1730678362,6031026.996386994,-11
304294.1730584861,6031027.07646849,-11
304294.1730584861,6031027.14646849,-15
304294.1731148002,6031027.26597954,-10
304294.1731716263,6031027.345490648,-10
304294.17322896427,6031027.415001816,-9
304294.1733062112,6031027.534350134,-9
304294.1633549526,6031027.613942889,-7
304294.1634040493,6031027.693535686,-6
304294.1534634344,6031027.813047099,-8
304294.15345350135,6031027.883128526,-7
304294.1434435825,6031027.963209954,-7
304294.1433745486,6031028.083780002,-9
304294.14329650556,6031028.164431589,-8
304294.14323857037,6031028.23492035,-6
304294.14317162626,6031028.355490648,-7
304294.14319068205,6031028.435327698,-6
304294.14323857037,6031028.51492035,-6
304294.14333541336,6031028.644105783,-6
304294.1434336779,6031028.723291385,-7
304294.13356354646,6031028.802232926,-5
304294.1337576736,6031028.930686485,-5
304294.123925126,6031029.009384723,-8
304294.1140209152,6031029.09865269,-6
304294.0840854134,6031029.228164751,-5
304294.0740423578,6031029.308490036,-6
304294.0539569279,6031029.399140695,-8
304294.02378879406,6031029.530442368,-5
304294.0035736358,6031029.612151518,-7
304293.9834139113,6031029.7034542505,-5
304293.95317162626,6031029.835490648,-6
304293.93299343355,6031029.917039006,-7
304293.9128383509,6031030.008424873,-16
304293.88266989024,6031030.1299743205,-16
304293.8725918867,6031030.220708462,-8
304293.8525575886,6031030.311034787,-12
304293.832540525,6031030.441197959,-5
304293.8125320146,6031030.521279546,-3
304293.7925065687,6031030.611524319,2
304293.77248967596,6031030.741687507,-2
304293.7624560614,6031030.822013903,-4
304293.7424143637,6031030.912421931,-8
304293.72230761615,6031031.033482971,-2
304293.702243122,6031031.124136037,-2
304293.69217953976,6031031.214789193,-13
304293.6821013447,6031031.345605763,-12
304293.67207046563,6031031.435932429,-15
304293.6621013447,6031031.565605763,-17
304293.6721953499,6031031.654625896,-14
304293.6723402051,6031031.74315647,-6
304293.6825747092,6031031.870871622,-13
304293.69270492863,6031031.9596480755,3
304293.692793521,6031032.048832568,-10
304293.6828835366,6031032.178017219,-16
304293.6729108188,6031032.267772644,4
304293.66291994124,6031032.357691122,4
304293.652929078,6031032.497609601,3
304293.6329473941,6031032.587446567,-8
304293.6229841972,6031032.677120515,-3
304293.6030584861,6031032.81646849,-6
304293.5830678362,6031032.916386994,-5
304293.5630678362,6031033.006386993,-10
304293.5330212278,6031033.14679449,0
304293.51295657357,6031033.247365051,0
304293.482874471,6031033.338098746,-7
304293.44266989024,6031033.479974321,-1
304293.412540525,6031033.571197959,0
304293.38238951593,6031033.662666764,-3
304293.34215593163,6031033.79503415,-2
304293.3220169762,6031033.886504144,-3
304293.2918899815,6031033.9678928675,-3
304293.2617387953,6031034.099608859,-3
304293.2416074282,6031034.181161892,-6
304293.2315403563,6031034.271979449,-6
304293.2115073555,6031034.392388272,-5
304293.2115337276,6031034.482061212,-9
304293.21159389964,6031034.571325394,-8
304293.21168979775,6031034.7001809785,-5
304293.2118100044,6031034.778791652,-5
304293.2219194919,6031034.877566076,-6
304293.2220858766,6031035.005769093,-6
304293.2221874377,6031035.094707544,-6
304293.2222914071,6031035.193646229,-4
304293.212431,6031035.332258715,-4
304293.202540525,6031035.431197959,-3
304293.1925918867,6031035.530708463,-3
304293.1726786285,6031035.689892758,-3
304293.1627490469,6031035.7892403025,-3
304293.1428114103,6031035.898669486,-5
304293.1228835366,6031036.0580172185,-5
304293.10286541964,6031036.158180276,-4
304293.07276679383,6031036.269077205,-9
304293.0325575886,6031036.431034788,-4
304293.0024060668,6031036.54250354,-3
304292.9722591601,6031036.643972762,-5
304292.9320474561,6031036.806177441,-2
304292.9118973377,6031036.917811167,0
304292.8818461437,6031037.018383094,0
304292.8518172037,6031037.178709937,-5
304292.83181720367,6031037.288709938,-4
304292.81183888734,6031037.438464804,-3
304292.80186799844,6031037.548137975,-7
304292.7919047082,6031037.647729469,0
304292.7819492304,6031037.807239303,-6
304292.771971684,6031037.906994239,-6
304292.77199426596,6031038.006749186,-4
304292.76204745605,6031038.156177442,-5
304292.7620936035,6031038.255687427,-5
304292.7521480907,6031038.345115804,-6
304292.7522511339,6031038.484054399,-4
304292.7522995045,6031038.573564598,-4
304292.75235658506,6031038.66299323,-3
304292.7524393395,6031038.80217711,-4
304292.7524981152,6031038.891605913,-3
304292.75255758857,6031038.981034787,-5
304292.75265245646,6031039.120137453,-4
304292.7426698903,6031039.209974321,-2
304292.74267862854,6031039.289892757,-1
304292.7326698903,6031039.419974321,-3
304292.7326524565,6031039.510137453,-3
304292.7226091212,6031039.60054531,-3
304292.7125490497,6031039.721116371,-4
304292.7125575886,6031039.811034787,-11
304292.7125832908,6031039.8907900425,-9
304292.70260912116,6031040.01054531,-11
304292.70262641256,6031040.0903821625,-7
304292.6926350796,6031040.170300591,-7
304292.6826611663,6031040.280055886,-9
304292.682687381,6031040.359811195,-9
304292.6727049287,6031040.429648076,-9
304292.6627225333,6031040.549484962,-9
304292.6627401948,6031040.629321854,-7
304292.6527579133,6031040.709158753,-3
304292.64278459776,6031040.828914112,-4
304292.63278459775,6031040.9089141125,-7
304292.61276679387,6031040.999077205,-8
304292.59270492865,6031041.129648075,-8
304292.57266116625,6031041.210055886,-8
304292.5526091212,6031041.30054531,-10
304292.5224812509,6031041.441769104,-10
304292.50238126185,6031041.532748379,-10
304292.472283324,6031041.62372786,-12
304292.4421324517,6031041.765279118,-10
304292.42203218763,6031041.866340791,-13
304292.40192690515,6031041.957484381,-9
304292.3617247247,6031042.089772316,-11
304292.34162101377,6031042.190998395,-11
304300.96843967197,6030991.91826583,2
304300.9585252885,6030992.037202876,-3
304300.9585958494,6030992.116303304,-4
304300.95861479355,6030992.196057944,-4
304300.9486210797,6030992.325976154,-5
304300.93862107967,6030992.415976154,-6
304300.9286273516,6030992.505894363,-2
304300.9186522964,6030992.635567191,-6
304300.9186770128,6030992.725240002,-8
304300.9086954001,6030992.814994599,-6
304300.90874979127,6030992.94425833,-10
304300.898797168,6030993.023603799,-12
304300.8988665194,6030993.162621879,-4
304300.8989171832,6030993.241885345,-4
304300.8989775345,6030993.320985031,0
304300.90903089923,6030993.450166464,-3
304300.90907770593,6030993.539429675,-5
304300.90912335523,6030993.618692813,-5
304300.9091872496,6030993.757628334,-6
304300.9192206538,6030993.837055093,-3
304300.9092717311,6030993.926154205,-3
304300.9093077918,6030994.055498952,-3
304300.9093122351,6030994.135417042,-4
304300.8993077918,6030994.225498952,-4
304300.88930333423,6030994.355580862,-2
304300.87929437624,6030994.435744678,-2
304300.8692762887,6030994.526072301,-1
304300.84924872854,6030994.666563711,-4
304300.83923006925,6030994.756891303,-5
304300.8192064235,6030994.847300773,-1
304300.7991531451,6030994.988201533,-2
304300.7790981374,6030995.07910219,-1
304300.75902034057,6030995.1703301845,-3
304300.7289503164,6030995.31139428,-2
304300.7089060246,6030995.402049026,-6
304300.68886651937,6030995.492621879,-6
304300.66881469864,6030995.633358332,-4
304300.6487795088,6030995.733849256,-2
304300.6387676646,6030995.824012889,0
304300.6187854095,6030995.963767437,0
304300.608797168,6030996.053603798,-3
304300.5988030258,6030996.153521978,-3
304300.56880886934,6030996.293440156,-3
304300.55882631434,6030996.383194683,-4
304300.54883210076,6030996.483112858,-2
304300.5288263143,6030996.613194684,-2
304300.51880302577,6030996.703521978,-2
304300.50878540945,6030996.793767437,-4
304300.49876766466,6030996.934012889,-4
304300.4887617211,6030997.014094704,-4
304300.4787795088,6030997.153849256,-3
304300.46877359384,6030997.243931073,-1
304300.4587676646,6030997.334012888,-3
304300.45878540946,6030997.463767437,-3
304300.4488205136,6030997.553276508,-1
304300.4488493743,6030997.652867373,0
304300.4488665194,6030997.792621879,-3
304300.4388722058,6030997.882540046,-3
304300.43888917944,6030997.972294541,-4
304300.4289116111,6030998.101967187,-5
304300.41892274114,6030998.191803504,-1
304300.4189282848,6030998.281721661,-2
304300.40893932915,6030998.421557971,1
304300.3989448299,6030998.521476126,-4
304300.38895031635,6030998.61139428,0
304300.37895578856,6030998.751312431,0
304300.37895031634,6030998.841394279,2
304300.3689338141,6030998.941639817,-9
304300.3589282848,6030999.081721661,-6
304300.34892274113,6030999.171803503,-5
304300.3389227411,6030999.261803504,-5
304300.3289448299,6030999.401476126,-5
304300.31896124646,6030999.501230583,-6
304300.3189829352,6030999.590903178,-7
304300.3090043955,6030999.730575759,-14
304300.29901503987,6030999.8204120435,-8
304300.28903615713,6030999.910084602,7
304300.2790518451,6031000.049839011,7
304300.2790622323,6031000.13967528,18
304300.2690622323,6031000.22967528,6
304300.2590777059,6031000.369429675,-5
304300.2491082675,6031000.458938442,-2
304300.2391383145,6031000.548447177,-4
304300.2291872496,6031000.677628334,-4
304300.2191968651,6031000.767464555,-3
304300.2091920645,6031000.857546445,1
304300.18915806,6031000.98811965,-3
304300.179128356,6031001.078610935,-3
304300.15910320956,6031001.179020317,-2
304300.1390622323,6031001.30967528,1
304300.1190203406,6031001.400330185,-4
304300.10898293526,6031001.490903178,-4
304300.0789338141,6031001.631639817,-4
304300.0589004239,6031001.722130866,-1
304300.0488835359,6031001.812376377,-1
304300.0188551036,6031001.942785542,-4
304300.0088146986,6031002.0433583325,0
304299.9787795088,6031002.173849256,0
304299.9687676646,6031002.274012889,-2
304299.9487557633,6031002.364176517,-2
304299.9287438049,6031002.504340142,-3
304299.9187438049,6031002.594340142,-3
304299.9087438049,6031002.694340142,-3
304299.8887438049,6031002.834340142,-9
304299.87873780425,6031002.934421953,-3
304299.8687317894,6031003.024503763,-3
304299.84871365904,6031003.174749184,-3
304299.82868928526,6031003.2750764005,-3
304299.81864608155,6031003.375648986,-2
304299.7986210797,6031003.505976154,-2
304299.7886210797,6031003.605976154,-2
304299.7786336092,6031003.695812573,-3
304299.7686646831,6031003.835403599,-4
304299.76868928527,6031003.9250764,-3
304299.758713659,6031004.024749185,-6
304299.758797168,6031004.153603799,-3
304299.7588551036,6031004.242785542,-3
304299.7689171832,6031004.331885345,-2
304299.7689936939,6031004.46073947,-2
304299.7690361571,6031004.550084602,-2
304299.76908283524,6031004.629347805,-3
304299.77916784707,6031004.757955882,-3
304299.7791968651,6031004.847464555,0
304299.7792253687,6031004.936973198,-1
304299.77925797243,6031005.0663999105,-1
304299.77928083204,6031005.155990396,1
304299.77930333425,6031005.245580861,0
304299.7793385944,6031005.384925566,0
304299.7793429376,6031005.47484365,2
304299.7693342369,6031005.565007481,-4
304299.75931223505,6031005.695417042,-3
304299.74928987585,6031005.785826584,-2
304299.7392671592,6031005.876236107,1
304299.71924408514,6031006.01664561,-1
304299.7092253687,6031006.106973198,-1
304299.6892111812,6031006.19721888,-3
304299.6692016515,6031006.337382663,-2
304299.6592064235,6031006.437300772,-3
304299.6392064235,6031006.527300772,-4
304299.6092016515,6031006.667382663,-4
304299.5891824204,6031006.767710222,3
304299.57915806,6031006.85811965,-1
304299.53910320956,6031007.009020317,-2
304299.5190777059,6031007.099429675,-7
304299.48903089925,6031007.240166464,0
304299.46899905184,6031007.340657615,-5
304299.4489721194,6031007.431066883,-2
304299.43895578856,6031007.531312431,-1
304299.40892274113,6031007.681803504,-3
304299.3988948088,6031007.772212704,-3
304299.37886081863,6031007.922703711,-2
304299.3688436308,6031008.012949202,-2
304299.35882051365,6031008.103276509,-1
304299.3387912959,6031008.253685619,-4
304299.3287735938,6031008.343931072,-4
304299.3087438049,6031008.444340142,-4
304299.2987197168,6031008.534667378,-1
304299.2786892853,6031008.6750764,-4
304299.26867701276,6031008.765240002,-2
304299.2586646831,6031008.905403599,7
304299.2386522964,6031008.995567191,0
304299.2286522964,6031009.095567191,0
304299.2186460816,6031009.225648986,5
304299.2186522964,6031009.3255671915,-2
304299.2086708551,6031009.415321801,-2
304299.19868315617,6031009.555158201,-3
304299.18868928525,6031009.645076401,3
304299.178707587,6031009.73483099,-1
304299.1787438049,6031009.874340142,3
304299.16876766464,6031009.964012888,0
304299.1687795088,6031010.053849256,-1
304299.15877359384,6031010.193931073,-1
304299.1487557633,6031010.284176517,-3
304299.1287257602,6031010.374585571,-4
304299.1086770128,6031010.515240002,-2
304299.0886584969,6031010.6054853955,-2
304299.0686522964,6031010.705567191,-1
304299.0586708551,6031010.835321801,-1
304299.0486892853,6031010.9250764,0
304299.0386892853,6031011.015076401,-2
304299.0286892853,6031011.145076401,-1
304299.018707587,6031011.24483099,-1
304299.01874979126,6031011.33425833,-1
304299.01886081864,6031011.482703712,1
304299.01891161106,6031011.581967186,-1
304299.01895031636,6031011.671394279,-2
304299.0189990518,6031011.820657616,-1
304299.0090308992,6031011.910166464,-1
304299.01905704587,6031012.009757146,-2
304299.0090828352,6031012.159347805,-1
304299.0090777059,6031012.2594296755,0
304298.9990622323,6031012.35967528,0
304298.98903615715,6031012.510084603,-2
304298.9890203406,6031012.610330185,-1
304298.9790043955,6031012.7105757585,-2
304298.96899369394,6031012.87073947,-8
304298.95901503984,6031012.970412044,-3
304298.95906740444,6031013.069593413,-9
304298.9691727191,6031013.237873996,1
304298.9691432723,6031013.358365296,-1
304298.7983032454,6031013.509900756,-3
304298.8887735938,6031013.533931073,-1
304298.7180432993,6031013.6628423855,-1
304298.8987795088,6031013.653849256,-2
304298.6579372185,6031013.823985903,-3
304298.8379525439,6031013.823822559,0
304298.63788313034,6031013.954557562,1
304298.62790639646,6031014.034312573,-3
304298.627921836,6031014.10414924,0
304298.62792953436,6031014.184067572,-1
304298.61779672373,6031014.265455751,-2
304298.61772474495,6031014.336190508,0
304298.6278362132,6031014.405047504,-3
304298.6580582256,6031014.462679005,-2
304298.67818279634,6031014.511290062,-2
304298.68826824706,6031014.580309412,-3
304298.7083516438,6031014.659328586,0
304298.7184329862,6031014.728347587,-6
304298.718479487,6031014.78777526,-2
304298.7285639904,6031014.876712217,0
304298.7185639904,6031014.9367122175,1
304298.7085703907,6031015.066630437,0
304298.7085703907,6031015.126630437,2
304298.69855114684,6031015.186875775,0
304298.6885122737,6031015.27736642,-1
304298.6884860729,6031015.347693494,1
304298.678479487,6031015.41777526,-1
304298.67851227376,6031015.52736642,-1
304298.6785511469,6031015.596875775,0
304298.6686460816,6031015.675648985,-3
304298.6687795088,6031015.793849256,-3
304298.6688665194,6031015.872621879,-1
304298.65893932915,6031015.961557971,0
304298.6490097248,6031016.080493902,-4
304298.6390361571,6031016.170084602,-4
304298.62904140074,6031016.250002739,2
304298.5990256271,6031016.380248325,4
304298.5890043955,6031016.4605757585,4
304298.5689775345,6031016.540985031,4
304298.54892274115,6031016.671803503,6
304298.5288835359,6031016.752376377,5
304298.5088436307,6031016.832949202,1
304298.4887795088,6031016.953849256,1
304298.4687676646,6031017.034012889,1
304298.4587617211,6031017.114094703,2
304298.4387438049,6031017.234340142,3
304298.4287317894,6031017.314503763,-3
304298.41872576025,6031017.394585571,-2
304298.3987015007,6031017.504912795,-1
304298.38868928526,6031017.5850764,-1
304298.37868315616,6031017.665158201,-3
304298.3686831562,6031017.775158201,5
304298.3686831562,6031017.855158201,5
304298.3586831562,6031017.925158201,-7
304298.3486954001,6031018.044994598,1
304298.3487015007,6031018.114912795,1
304298.33871971676,6031018.2346673785,2
304298.33872576023,6031018.3045855705,0
304298.3387317894,6031018.384503762,3
304298.32873780426,6031018.464421952,8
304298.32873780426,6031018.5744219525,-3
304298.3187438049,6031018.654340142,5
304298.3187557633,6031018.734176517,7
304298.30876766465,6031018.854012889,-1
304298.3087795088,6031018.9338492565,-1
304298.3087854095,6031019.013767438,5
304298.2988088694,6031019.123440156,11
304298.29882631433,6031019.203194683,1
304298.2988551036,6031019.282785542,-3
304298.2989116111,6031019.4019671865,4
304298.3089503164,6031019.48139428,1
304298.30898832175,6031019.570821325,-3
304298.29903089924,6031019.690166464,1
304298.29907256237,6031019.769511544,0
304298.2990981374,6031019.849102191,0
304298.2991383145,6031019.978447177,3
304298.29915806005,6031020.06811965,6
304298.2891824204,6031020.157710222,-3
304298.2892159247,6031020.277136987,-7
304298.2892394275,6031020.366727509,-1
304298.2792533577,6031020.446481812,-9
304298.2792671592,6031020.576236107,-4
304298.2692717311,6031020.666154204,-1
304298.2492671592,6031020.796236107,-2
304298.2392671592,6031020.876236107,-2
304298.2292671592,6031020.956236107,-1
304298.20926715917,6031021.086236107,-1
304298.1992717311,6031021.176154205,0
304298.18927173107,6031021.2661542045,-1
304298.1692671592,6031021.386236108,0
304298.15926257294,6031021.47631801,0
304298.1392440851,6031021.55664561,-1
304298.1092253687,6031021.686973198,-5
304298.0992064235,6031021.7673007725,-7
304298.0791872496,6031021.857628333,10
304298.03914821584,6031021.988283415,1
304298.0191233552,6031022.068692814,-2
304297.999093051,6031022.149184063,-2
304297.96906740445,6031022.279593413,-2
304297.94904140075,6031022.370002739,0
304297.91899905185,6031022.450657615,0
304297.8889338141,6031022.581639817,0
304297.8688835359,6031022.662376377,-2
304297.8488030258,6031022.743521978,-2
304297.82873178937,6031022.864503763,-1
304297.8086831562,6031022.945158201,1
304297.7886460816,6031023.025648986,1
304297.76862735156,6031023.135894363,-1
304297.75861479354,6031023.216057943,0
304297.7486021784,6031023.296221518,3
304297.7285639904,6031023.406712217,-2
304297.7185252885,6031023.4772028765,-2
304297.7084860729,6031023.557693494,7
304297.6984463435,6031023.668184071,-6
304297.6884262861,6031023.738429344,-8
304297.6884128432,6031023.808592852,-2
304297.6884195718,6031023.918511099,-2
304297.68844634347,6031023.988184071,3
304297.68847948697,6031024.05777526,-4
304297.69855114684,6031024.166875775,10
304297.7086021784,6031024.236221518,-3
304297.7186584969,6031024.3154853955,-3
304297.7287617211,6031024.424094703,-1
304297.738797168,6031024.493603799,-1
304297.74882631435,6031024.563194684,0
304297.75887787796,6031024.682458213,1
304297.7589227411,6031024.751803503,2
304297.7689557886,6031024.831312431,-1
304297.7790097248,6031024.950493902,-1
304297.77906740445,6031025.029593413,4
304297.7891432723,6031025.158365296,-1
304297.7891920645,6031025.247546445,-2
304297.7992347555,6031025.326809405,0
304297.7992717311,6031025.416154204,0
304297.78931666404,6031025.545335131,0
304297.78935588134,6031025.634597899,2
304297.77937293955,6031025.724270222,5
304297.7693939406,6031025.863860607,0
304297.759410484,6031025.953532902,0
304297.7394227415,6031026.093287117,0
304297.7194227415,6031026.183287117,-2
304297.6994186699,6031026.283369046,8
304297.6794063696,6031026.413614829,-3
304297.65938976896,6031026.5039425315,3
304297.6393558813,6031026.594597899,-2
304297.60930333426,6031026.725580862,5
304297.5792717311,6031026.816154204,3
304297.55924408516,6031026.90664561,2
304297.5291920645,6031027.027546445,2
304297.50916296063,6031027.118037766,0
304297.489128356,6031027.198610935,2
304297.4590777059,6031027.329429675,-8
304297.4390361571,6031027.410084602,2
304297.42899905186,6031027.4906576155,7
304297.3989227411,6031027.611803504,14
304297.37888917944,6031027.682294541,1
304297.3688665194,6031027.76262188,-3
304297.3488378729,6031027.88303103,-4
304297.3288205136,6031027.9532765085,0
304297.31880302576,6031028.023521978,-4
304297.2987795088,6031028.133849256,2
304297.2987617211,6031028.204094703,6
304297.2887317894,6031028.284503763,-4
304297.2686708551,6031028.385321801,-4
304297.2586210797,6031028.455976154,-3
304297.2485639904,6031028.536712217,-2
304297.228439672,6031028.6382658295,-10
304297.21838578617,6031028.708919858,6
304297.20833098725,6031028.779573809,4
304297.19826120464,6031028.8803911405,-4
304297.18821865035,6031028.95088148,-4
304297.17818999564,6031029.031208348,-9
304297.16816835484,6031029.151453487,-2
304297.1681538563,6031029.231616906,-2
304297.15813930077,6031029.301780319,-3
304297.1481100185,6031029.422107132,-5
304297.1480952918,6031029.502270531,-11
304297.1380805081,6031029.582433924,-1
304297.12806566735,6031029.712597312,-10
304297.1280730948,6031029.792515619,0
304297.1280952918,6031029.922270531,1
304297.1181320016,6031030.001862025,-5
304297.1181755827,6031030.091371775,-8
304297.11828228924,6031030.2301459545,-8
304297.1183653436,6031030.329165098,-4
304297.1184860729,6031030.417693494,-3
304297.11858314864,6031030.556466873,-3
304297.1186522964,6031030.645567192,-2
304297.1187197168,6031030.7346673785,-2
304297.1088030258,6031030.873521978,-1
304297.10884937434,6031030.972867373,-1
304297.1088948088,6031031.062212704,0
304297.1089775345,6031031.200985031,0
304297.10901503987,6031031.290412043,-3
304297.0990466301,6031031.379920876,-3
304297.0890981374,6031031.519102191,-1
304297.08912835596,6031031.6086109355,-2
304297.07915806,6031031.69811965,0
304297.0691968651,6031031.827464554,-1
304297.0592064235,6031031.917300772,1
304297.0492159247,6031032.0071369875,0
304297.0292253687,6031032.1369731985,-2
304297.01923006924,6031032.2268913025,-2
304297.00923942745,6031032.316727509,-2
304296.98924872855,6031032.436563712,-6
304296.97924408515,6031032.52664561,-6
304296.9692347555,6031032.606809406,-2
304296.94921592466,6031032.737136987,-1
304296.9292016515,6031032.8173826635,-1
304296.9191727191,6031032.907873996,-1
304296.89911331097,6031033.028856567,-2
304296.88909305097,6031033.109184063,0
304296.86907770595,6031033.189429675,-2
304296.85907770594,6031033.309429675,-2
304296.849093051,6031033.379184063,-2
304296.8491183403,6031033.4587746905,-2
304296.83914821583,6031033.568283415,0
304296.82916296064,6031033.648037766,0
304296.8291727191,6031033.727873996,2
304296.8291872496,6031033.837628333,1
304296.8192064235,6031033.907300772,0
304296.8192206538,6031033.977055093,-3
304296.8192440851,6031034.09664561,-3
304296.8192579724,6031034.16639991,0
304296.8192762887,6031034.246072301,0
304296.8093077918,6031034.355498952,0
304296.8093254791,6031034.435171307,-1
304296.8093429376,6031034.50484365,-4
304296.80935588136,6031034.614597899,-1
304296.7993515811,6031034.684679817,0
304296.7993385944,6031034.754925566,0
304296.7893077918,6031034.865498952,0
304296.7792762887,6031034.946072301,-3
304296.7692347555,6031035.016809406,-2
304296.7391531451,6031035.128201533,-7
304296.7190518451,6031035.209839012,-7
304296.6989666901,6031035.281148734,2
304296.65882051364,6031035.403276509,2
304296.63871971675,6031035.474667379,-2
304296.6186147936,6031035.556057943,0
304296.588479487,6031035.67777526,-2
304296.5683789862,6031035.769001606,-3
304296.53831714485,6031035.879737285,0
304296.52829627425,6031035.95998249,3
304296.5082822892,6031036.040145954,3
304296.4882892889,6031036.170064222,7
304296.47831020225,6031036.259819021,-2
304296.458372172,6031036.349083352,3
304296.43843967194,6031036.47826583,-10
304296.4284860729,6031036.577693494,-1
304296.41853177454,6031036.667121103,-1
304296.3986084931,6031036.816139732,-2
304296.3886584969,6031036.905485395,-3
304296.36869540013,6031037.004994598,-3
304296.3487617211,6031037.144094704,-3
304296.32878540945,6031037.233767438,-4
304296.31880886934,6031037.323440156,-5
304296.2988378729,6031037.46303103,1
304296.2888665194,6031037.552621879,-1
304296.2788948088,6031037.642212704,-3
304296.25893381407,6031037.771639817,4
304296.2489448299,6031037.861476126,-1
304296.2489612465,6031037.951230583,0
304296.23898293526,6031038.080903178,2
304296.22899369395,6031038.16073947,-5
304296.2290043955,6031038.240575759,-5
304296.2290414008,6031038.360002739,-5
304296.2290570459,6031038.439757146,-2
304296.22907770594,6031038.519429675,-7
304296.2391183403,6031038.62877469,0
304296.23914327234,6031038.698365296,-5
304296.2491678471,6031038.767955882,0
304296.24921118125,6031038.86721888,-1
304296.2492253687,6031038.936973198,-1
304296.2492347555,6031039.016809406,0
304296.24924872856,6031039.126563711,-1
304296.24926257296,6031039.20631801,-1
304296.2492762887,6031039.276072301,-2
304296.2493033343,6031039.385580862,-1
304296.2493033343,6031039.465580862,-3
304296.2392988624,6031039.535662769,-7
304296.2392717311,6031039.656154204,-2
304296.2292347555,6031039.726809406,-1
304296.2191824204,6031039.807710222,0
304296.2090777059,6031039.929429675,6
304296.19904140075,6031040.01000274,-1
304296.1890150398,6031040.090412043,2
304296.17899905186,6031040.210657615,1
304296.17899905186,6031040.300657615,-3
304296.1690097248,6031040.380493902,-5
304296.1590361571,6031040.510084603,-2
304296.13907256234,6031040.599511544,-2
304296.1290879502,6031040.689265935,5
304296.1090981374,6031040.81910219,5
304296.0890981374,6031040.90910219,-4
304296.07910320954,6031040.999020317,4
304296.0591183403,6031041.138774691,-2
304296.0391383145,6031041.228447177,0
304296.0291531451,6031041.328201533,0
304296.0091824204,6031041.457710221,-3
304295.9892016515,6031041.547382663,-1
304295.97923006926,6031041.646891302,-1
304295.95928536105,6031041.775908491,17
304295.9593298651,6031041.865089394,-2
304295.94935158105,6031041.954679817,-2
304295.92937716836,6031042.0941883,-3
304295.91938976897,6031042.173942531,-2
304295.9093939406,6031042.313860607,-2
304295.8993980979,6031042.393778682,-1
304295.8994022409,6031042.483696756,-2
304295.8894063696,6031042.6036148295,-2
304295.8794063696,6031042.693614829,-1
304295.8794063696,6031042.773614829,0
304295.86941048404,6031042.893532902,-2
304295.8694227415,6031042.973287117,0
304295.86943888455,6031043.052959392,-2
304295.8594743699,6031043.162221971,-2
304295.85948594095,6031043.241976151,-1
304295.8594973833,6031043.321730326,-1
304295.84951616783,6031043.431320605,-1
304295.84953459474,6031043.510910867,-1
304295.84956333414,6031043.580255251,-2
304295.84964724415,6031043.698206209,1
304295.8596873438,6031043.777140567,1
304295.859727824,6031043.845992855,-1
304295.85978328565,6031043.964271109,1
304295.8598144565,6031044.033205168,-3
304295.8598410829,6031044.112221163,-5
304295.8498790264,6031044.230663046,1
304295.84989519615,6031044.30992495,-2
304295.8399118028,6031044.389104813,-2
304295.83993674885,6031044.497710519,8
304295.829951867,6031044.57672627,4
304295.8299678658,6031044.665495916,4
304295.82999123086,6031044.782871049,2
304295.8299981674,6031044.861312486,-2
304295.8299999714,6031044.949835939,-5
304295.81999552593,6031045.067949245,1
304295.81998966314,6031045.156882865,-1
304295.8099835069,6031045.246062583,-1
304295.7999715882,6031045.374832184,-1
304295.78996492375,6031045.46425801,-1
304295.77995973395,6031045.553847889,0
304295.759951867,6031045.693273731,1
304295.73994828074,6031045.783027666,-2
304295.7299470567,6031045.882945644,-4
304295.69995303376,6031046.023355753,-2
304295.67995865305,6031046.123765866,0
304295.6599628908,6031046.214093961,0
304295.629970679,6031046.364750159,-2
304295.6099775511,6031046.465406367,-2
304295.5799855041,6031046.566308667,-2
304295.5399951609,6031046.717867215,-1
304295.509999821,6031046.819589848,-2
304295.4599976806,6031046.971476546,-2
304295.4299922044,6031047.072706991,-3
304295.3999828125,6031047.184019444,-2
304295.3399618528,6031047.335988062,-12
304295.3099420173,6031047.437382439,-4
304295.2699053319,6031047.539432871,-3
304295.2198576889,6031047.70156513,-1
304295.17981675407,6031047.8031231705,-1
304295.13977065287,6031047.904681066,-1
304295.07969919575,6031048.05681266,-2
304295.04965984006,6031048.157878329,-3
304295.0196213657,6031048.258861943,1
304294.9795011688,6031048.421648384,-1
304294.9494308416,6031048.533123256,3
304294.9293729396,6031048.634270222,3
304303.0704727331,6030987.908925236,1
304303.0705334156,6030987.997614153,0
304303.0706186171,6030988.115893622,1
304303.07069666573,6030988.194419138,1
304303.07073742704,6030988.27368199,0
304303.06077463133,6030988.4030268015,0
304303.0607888188,6030988.48278112,3
304303.0608031349,6030988.562535445,2
304303.0608272809,6030988.6721260045,0
304303.0708616855,6030988.751552823,-1
304303.0708917325,6030988.821061557,-1
304303.0809481549,6030988.930160988,1
304303.0909902752,6030988.999506098,0
304303.1010333099,6030989.068851266,0
